"Code","Name","Date","adult_beds_open","adult_beds_available","adult_beds_occupied","Occupied_rate","Emergency_catchment_pop_2017","cc_beds_per_100000"
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-12,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-13,13,1,12,0.923076923076923,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-14,14,2,12,0.857142857142857,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-15,14,3,11,0.785714285714286,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-16,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-17,12,0,12,1,354297,3.38698888220899
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-18,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-19,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-20,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-21,14,1,13,0.928571428571429,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-22,13,0,13,1,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-23,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-24,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-25,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-26,13,0,13,1,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-27,14,2,12,0.857142857142857,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-28,14,1,13,0.928571428571429,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-29,13,1,12,0.923076923076923,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-30,14,1,13,0.928571428571429,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-01-31,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-01,14,1,13,0.928571428571429,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-02,14,2,12,0.857142857142857,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-03,13,2,11,0.846153846153846,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-04,13,1,12,0.923076923076923,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-05,13,1,12,0.923076923076923,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-06,14,4,10,0.714285714285714,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-07,14,1,13,0.928571428571429,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-08,14,1,13,0.928571428571429,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-09,14,1,13,0.928571428571429,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-10,14,1,13,0.928571428571429,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-11,13,1,12,0.923076923076923,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-12,14,2,12,0.857142857142857,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-13,14,3,11,0.785714285714286,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-14,14,4,10,0.714285714285714,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-15,14,4,10,0.714285714285714,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-16,12,2,10,0.833333333333333,354297,3.38698888220899
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-17,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-18,14,1,13,0.928571428571429,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-19,12,0,12,1,354297,3.38698888220899
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-20,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-21,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-22,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-23,14,0,14,1,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-24,13,1,12,0.923076923076923,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-25,13,1,12,0.923076923076923,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-26,14,3,11,0.785714285714286,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-27,14,2,12,0.857142857142857,354297,3.95148702924383
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-28,13,3,10,0.769230769230769,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-02-29,13,3,10,0.769230769230769,354297,3.66923795572641
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust",2020-03-01,13,3,10,0.769230769230769,354297,3.66923795572641
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-02,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-03,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-04,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-05,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-06,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-07,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-08,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-09,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-10,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-11,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-12,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-13,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-14,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-15,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-16,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-17,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-18,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-19,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-20,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-21,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-22,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-23,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-24,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-25,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-26,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-27,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-28,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-29,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-30,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2019-12-31,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-01,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-02,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-03,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-04,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-05,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-06,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-07,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-08,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-09,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-10,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-11,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-12,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-13,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-14,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-15,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-16,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-17,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-18,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-19,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-20,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-21,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-22,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-23,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-24,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-25,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-26,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-27,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-28,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-29,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-30,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-01-31,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-01,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-02,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-03,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-04,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-05,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-06,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-07,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-08,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-09,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-10,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-11,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-12,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-13,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-14,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-15,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-16,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-17,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-18,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-19,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-20,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-21,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-22,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-23,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-24,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-25,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-26,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-27,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-28,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-02-29,0,0,0,NA,156254,0
"RBS","Alder Hey Children's NHS Foundation Trust",2020-03-01,0,0,0,NA,156254,0
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-02,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-03,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-04,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-05,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-06,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-07,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-08,11,0,11,1,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-09,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-10,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-11,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-12,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-13,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-14,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-15,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-16,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-17,11,0,11,1,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-18,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-19,11,0,11,1,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-20,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-21,11,0,11,1,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-22,11,0,11,1,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-23,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-24,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-25,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-26,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-27,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-28,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-29,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-30,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2019-12-31,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-01,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-02,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-03,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-04,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-05,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-06,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-07,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-08,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-09,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-10,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-11,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-12,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-13,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-14,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-15,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-16,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-17,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-18,11,0,11,1,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-19,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-20,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-21,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-22,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-23,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-24,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-25,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-26,11,4,7,0.636363636363636,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-27,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-28,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-29,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-30,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-01-31,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-01,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-02,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-03,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-04,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-05,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-06,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-07,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-08,11,5,6,0.545454545454545,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-09,11,4,7,0.636363636363636,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-10,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-11,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-12,11,4,7,0.636363636363636,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-13,11,4,7,0.636363636363636,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-14,11,4,7,0.636363636363636,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-15,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-16,11,11,0,0,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-17,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-18,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-19,11,4,7,0.636363636363636,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-20,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-21,11,4,7,0.636363636363636,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-22,11,4,7,0.636363636363636,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-23,11,5,6,0.545454545454545,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-24,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-25,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-26,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-27,11,1,10,0.909090909090909,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-28,11,2,9,0.818181818181818,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-02-29,11,3,8,0.727272727272727,266752,4.12368042226487
"RBT","Mid Cheshire Hospitals NHS Foundation Trust",2020-03-01,11,4,7,0.636363636363636,266752,4.12368042226487
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-02,60,10,50,0.833333333333333,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-03,60,11,49,0.816666666666667,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-04,60,9,51,0.85,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-05,60,7,53,0.883333333333333,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-06,60,8,52,0.866666666666667,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-07,60,4,56,0.933333333333333,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-08,60,4,56,0.933333333333333,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-09,60,7,53,0.883333333333333,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-10,60,12,48,0.8,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-11,60,10,50,0.833333333333333,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-12,60,6,54,0.9,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-13,60,10,50,0.833333333333333,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-14,60,9,51,0.85,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-15,60,4,56,0.933333333333333,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-16,60,1,59,0.983333333333333,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-17,60,6,54,0.9,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-18,60,9,51,0.85,264995,22.641936640314
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-19,59,6,53,0.898305084745763,264995,22.2645710296421
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-20,59,9,50,0.847457627118644,264995,22.2645710296421
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-21,59,10,49,0.830508474576271,264995,22.2645710296421
"REM","Liverpool University Hospitals NHS Foundation Trust",2019-12-22,59,9,50,0.847457627118644,264995,22.2645710296421
